Model type,Task,Activity,Split,desc_prot,desc_chem,dropout,R2,RMSE,MAE,MDAE,MARPD,PCC,RMS Calibration,MA Calibration,Miscalibration Area,Sharpness,NLL,CRPS,Check,Interval,rho_rank,rho_rank_sim,rho_rank_sim_std,uq_mis_cal,uq_NLL,uq_NLL_sim,uq_NLL_sim_std,Z_var,Z_var_CI_low,Z_var_CI_high,Z_mean,Z_mean_CI_low,Z_mean_CI_high,rmv_rmse_slope,rmv_rmse_r_sq,rmv_rmse_intercept,aleatoric_uct_mean,epistemic_uct_mean,total_uct_mean,wandb project,wandb run,model name,seed,Group,project_model,Group_Number
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4505499076946356,0.86739486,0.67226726,0.54511976,10.04898026585579,0.6727318464691082,0.066205022381056,0.0600470490555593,0.0606535849046054,0.9962651,1.3207030296325684,0.4865755201353429,0.2456899386272425,2.446232781706762,0.09754509949807,0.1358480650667493,0.0085442128374262,0.4162935108468726,2.777595846933964,3.26851104579218,0.005925201860297,0.018628811,0.0181121713977691,0.0191718750939305,-0.008907074,-0.0110981002302652,-0.0067080790550872,0.05287494,0.2863877691589851,0.52445126,0.9962521,5.4125776,6.4088297,reassess-runs_evidential_xc50,wild-moon-70,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_92_wild-moon-70,92.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_92_wild-moon-70/,42
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4481928023554029,0.86925346,0.6729041,0.5438261,10.057683289051056,0.6708936504774514,0.0689648906868756,0.0625953089324015,0.0632275847802035,1.0045034,1.3216503858566284,0.4878500431254978,0.2463332736212287,2.454086646212501,0.0972996330030736,0.1363655931890338,0.0083427014232767,0.4170973683724021,2.788241609278413,3.2794045362125344,0.0059314279317658,0.01830481,0.0178050222258146,0.0188447552813867,-0.00844989,-0.0106902836981334,-0.0062832733632905,0.05310196,0.3450544935215999,0.521708,1.0044969,5.474478,6.478975,reassess-runs_evidential_xc50,trim-cherry-67,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_52_trim-cherry-67,52.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_52_trim-cherry-67/,43
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4466452933746786,0.8704714,0.67464167,0.54755783,10.080528259277344,0.6699028303194953,0.0655668177936885,0.0592963398602365,0.0598952927881177,0.99709296,1.3247407674789429,0.4882023686605953,0.2465107245106642,2.4531770334397245,0.0983323804891869,0.1373223606996697,0.0079456111693533,0.4160897271910813,2.7791016639974546,3.269768501477215,0.0059409017379887,0.01873987,0.0182177247027358,0.0192853665047829,-0.009018721,-0.0112242242846566,-0.0067565102681498,0.048812475,0.2569850883775453,0.5531777,0.99708635,5.421975,6.4190617,reassess-runs_evidential_xc50,devout-glitter-69,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_112_devout-glitter-69,112.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_112_devout-glitter-69/,44
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4461950979184763,0.87082547,0.67337537,0.5439906,10.063859075307846,0.6698712644867757,0.0687361528265296,0.0620957586660208,0.0627229885515362,1.0024134,1.3219096660614014,0.4883198745664774,0.2465707863748249,2.4580078551471245,0.0940648538495216,0.1328295997776855,0.0080217954612231,0.4169011519981397,2.787545864033987,3.278243558897507,0.0060300162996209,0.018412566,0.0179090816011079,0.0189588906185732,-0.009710375,-0.0118981174802968,-0.0074923519519826,0.04909089,0.3150852576348667,0.55009377,1.002409,5.4685636,6.4709725,reassess-runs_evidential_xc50,electric-sky-87,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_122_electric-sky-87,122.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_122_electric-sky-87/,45
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4465460296626302,0.8705495,0.6734163,0.5444541,10.06670892238617,0.6695222179096009,0.0674679651547768,0.0612973085172628,0.0619164732497604,1.0003428,1.3230760097503662,0.4882688115804483,0.2465449000830941,2.4556896876486443,0.0950899375523237,0.1398623404172524,0.0080678933759122,0.4167066014844731,2.7844540637869124,3.275087236790013,0.0058363553172395,0.018535439,0.0180100653279618,0.0190647246825932,-0.008080336,-0.0103044831571432,-0.0058367134528277,0.050533626,0.3403417280083645,0.54095435,1.0003378,5.455726,6.456064,reassess-runs_evidential_xc50,floral-glade-88,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_132_floral-glade-88,132.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_132_floral-glade-88/,46
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.445635412183418,0.8712654,0.6738036,0.54510593,10.070034861564636,0.6692513372750525,0.0671998964541167,0.0610703660139762,0.0616872383979558,0.9996378,1.322481989860535,0.4885668820814685,0.2466953043313084,2.456553329105601,0.1012275202399324,0.1328415332593361,0.0085458305659205,0.417261843070818,2.7917552838482127,3.282421304811689,0.0058824424739869,0.018255284,0.0177494069458769,0.0187871479584859,-0.009255773,-0.0114268413242693,-0.0070026183127847,0.051941816,0.3156410582803045,0.53011036,0.9996322,5.4996533,6.4992857,reassess-runs_evidential_xc50,laced-grass-73,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_82_laced-grass-73,82.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_82_laced-grass-73/,47
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4440875569755947,0.8724809,0.6748,0.5464959,10.085989534854887,0.6677048324875791,0.0677743750139055,0.0617954749878917,0.0624196717049411,1.0040705,1.325161099433899,0.4894394397908765,0.2471356111434871,2.461786968896928,0.0940496789617377,0.1356814170339075,0.007843145075373,0.4172922968700135,2.79374735068235,3.284545905813557,0.0056111548988834,0.018292103,0.0177985729108423,0.0188397624215136,-0.00806127,-0.010237422473908,-0.0057884645252713,0.047976512,0.295346054000022,0.55670017,1.0040647,5.509685,6.5137496,reassess-runs_evidential_xc50,treasured-universe-72,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_72_treasured-universe-72,72.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_72_treasured-universe-72/,48
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4471587557823695,0.8700675,0.6734292,0.54387903,10.064921528100967,0.670241581833907,0.0654303007110556,0.0591904794852279,0.0597883631163918,0.99342936,1.3222362995147705,0.4876533647475479,0.2462337619002712,2.451282965372503,0.1020235331704366,0.1369704519285305,0.0082208029874104,0.4163607630940616,2.7796651927223133,3.27081843460445,0.0059036792421828,0.01863848,0.0181350530091805,0.0191878577266592,-0.008997542,-0.0111704900872468,-0.006775068477831,0.054953396,0.3412522852001336,0.51315963,0.99340874,5.4293947,6.4228034,reassess-runs_evidential_xc50,sunny-pond-66,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_42_sunny-pond-66,42.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_42_sunny-pond-66/,49
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4464352429391768,0.87063664,0.67398846,0.5440273,10.075416415929794,0.6697398569375643,0.0677924530287246,0.0613837957517469,0.0620038340926737,1.0018282,1.322587251663208,0.4883500368464938,0.2465854200815434,2.456279298980774,0.0997647358779063,0.1352039592506555,0.0082218846042387,0.4169649533258193,2.7880508267851414,3.278599609534341,0.0058684676911891,0.01836803,0.0178824122138763,0.0189250523333009,-0.008923291,-0.0110945208125739,-0.0067426935144153,0.05328835,0.2930724534117511,0.52153546,1.0018208,5.474565,6.476386,reassess-runs_evidential_xc50,olive-lake-68,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_62_olive-lake-68,62.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_62_olive-lake-68/,50
eoe,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4443563417220295,0.8722699,0.6756647,0.5464673,10.097584128379822,0.6679875055971037,0.0675803722415464,0.0609119214004012,0.0615271933337386,1.0035602,1.3244022130966189,0.4892313991049621,0.2470305290961238,2.461110992496598,0.1011251977505793,0.13445184439268,0.0085178028510569,0.4168928915196123,2.7895384230235734,3.280420495888385,0.0058889845818647,0.018343566,0.0178443800101342,0.0188838242397842,-0.008240886,-0.0104898245787855,-0.0061084806259738,0.057866726,0.3318855875921004,0.49277923,1.0035535,5.481819,6.4853725,reassess-runs_evidential_xc50,dashing-serenity-71,20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_102_dashing-serenity-71,102.0,scaffold_cluster_eoe,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_eoe_scaffold_cluster_ankh-large_ecfp2048_102_dashing-serenity-71/,51
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4134495755351519,0.89620095,0.696327,0.56510544,10.41167974472046,0.6464470043387482,0.0572319103772414,0.0512869300491247,0.0518049798476007,1.0040815,1.3618488311767578,0.5020046261513773,0.2534806549442412,2.515483983025516,0.0757964177583422,0.1427845778055461,0.0082284137457889,0.4137284136923735,2.784284572998202,3.274470182299996,0.0060539410557762,0.019735783,0.0191920274427294,0.0202949303105003,-0.0067775813,-0.0090269864080008,-0.0044890649707787,0.050647,0.3403130259698792,0.5656407,1.0040579,5.44983,6.453888,reassess-runs_evidential_xc50,twilight-microwave-91,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_50_twilight-microwave-91,50.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_50_twilight-microwave-91/,42
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4111413002472135,0.8979626,0.69579077,0.5587597,10.392621904611588,0.6450507752215591,0.0557384965752497,0.0503563274060748,0.0508649771778533,0.9976725,1.3597195148468018,0.502539581282432,0.2537507682788604,2.5188203944588405,0.0863278386355322,0.1408029389429659,0.0083786435298056,0.4141337892786688,2.7882603375108284,3.278491181475799,0.0057203429010299,0.019674988,0.0191361422621833,0.0202192000244963,-0.008221455,-0.0105609259022229,-0.0059669356696556,0.047634456,0.3035222590955408,0.5861516,0.9976435,5.4799457,6.477589,reassess-runs_evidential_xc50,denim-water-89,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_49_denim-water-89,49.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_49_denim-water-89/,43
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4055308671160069,0.9022302,0.7014327,0.56634235,10.48654094338417,0.6417310098476682,0.0455907694761631,0.0406054246191241,0.0410112837960164,0.9774666,1.365805983543396,0.5040324543419914,0.2545031553009292,2.5210586716056675,0.0814462710682442,0.1517882088381309,0.0083194762018395,0.4141043496005539,2.7969886241943374,3.287184858417515,0.0056685129804617,0.01957999,0.0190364507370413,0.020149688044723,-0.009841988,-0.0121508106846357,-0.00759259142694,0.04250161,0.3162267627915408,0.6213966,0.9772274,5.566047,6.5432744,reassess-runs_evidential_xc50,swept-glade-92,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_47_swept-glade-92,47.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_47_swept-glade-92/,44
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4142588634067714,0.89558244,0.69404095,0.56044674,10.37740409374237,0.6486502011712951,0.0578873390671034,0.0523579879609769,0.0528868565262393,1.0019704,1.359358549118042,0.5014720142367407,0.2532122096358093,2.5144025321201746,0.0796261509107775,0.1341711181550716,0.0083009431157092,0.413726493735691,2.781375376221672,3.271167002705175,0.0059389632134104,0.01980928,0.0192559494432869,0.0203825549143677,-0.0112788305,-0.0136021429664873,-0.0089757959225352,0.042959936,0.2492452849412558,0.6162887,1.0019546,5.4253435,6.427298,reassess-runs_evidential_xc50,legendary-plasma-98,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_42_legendary-plasma-98,42.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_42_legendary-plasma-98/,45
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4159447464789477,0.89429265,0.6942834,0.56216335,10.3726826608181,0.6489413654920767,0.0557266725321222,0.0504504255171936,0.050960025774943,0.9977308,1.3565458059310913,0.5008320781607627,0.2528883467790435,2.509058018878481,0.0920632808708996,0.1472934723616646,0.0082798574390159,0.4151591463896521,2.7978045765585047,3.288590985121053,0.0059132473641283,0.019107623,0.0185882357260199,0.019662460177311,-0.009889686,-0.0121434523834205,-0.0076368644415822,0.050475404,0.3973538052448334,0.56075525,0.99771523,5.5488167,6.5465317,reassess-runs_evidential_xc50,good-mountain-96,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_44_good-mountain-96,44.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_44_good-mountain-96/,46
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4154447911952397,0.8946754,0.6930257,0.5595732,10.358327627182009,0.6486898793505903,0.0458843230294608,0.041082142255601,0.0414943646499224,0.9646251,1.3540674448013306,0.4990240921007268,0.2519726249379406,2.5016626435389773,0.0887748784362934,0.1592848271360843,0.0079007979894535,0.4128960622504954,2.7703544644713745,3.2597073811767667,0.0058053591901473,0.02034303,0.0197543518430081,0.0209625534340961,-0.008520403,-0.0108863488410184,-0.0063011096950176,0.043339394,0.2797501529311951,0.61427677,0.96411395,5.4135838,6.377698,reassess-runs_evidential_xc50,neat-energy-92,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_48_neat-energy-92,48.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_48_neat-energy-92/,47
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.417244964271846,0.8932967,0.6916364,0.55701685,10.338768362998962,0.6500993198347458,0.0572502014206344,0.051755344911091,0.0522781261728192,0.99597216,1.3567360639572144,0.4997137769548562,0.2523228342301426,2.508476167942432,0.0812105548429752,0.147639360721958,0.0081788083710456,0.4132763146948078,2.7737128152965704,3.2633456572110364,0.0058105829455543,0.020158973,0.0196015563219101,0.0207446198369247,-0.008910081,-0.0112518617313312,-0.0066127850779151,0.041157495,0.2462887093504905,0.6270064,0.99595755,5.392826,6.3887835,reassess-runs_evidential_xc50,wobbly-glitter-90,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_51_wobbly-glitter-90,51.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_51_wobbly-glitter-90/,48
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4088750648049482,0.8996889,0.69892025,0.56882,10.445718467235563,0.6451490094680207,0.0493105357321499,0.0443305888050923,0.0447783725303962,0.9848113,1.3621408939361572,0.5032404148508774,0.2541039928198845,2.517859821984233,0.0850961990137112,0.1433584283900731,0.0079906442370057,0.4146997878379219,2.799695518327904,3.2900249726161683,0.0057973735455369,0.01929397,0.0187597712263402,0.0198728312443124,-0.011545528,-0.0138250084707329,-0.0092779277016328,0.045902673,0.2502369528997323,0.5948423,0.9847144,5.5710654,6.55578,reassess-runs_evidential_xc50,sleek-star-90,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_46_sleek-star-90,46.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_46_sleek-star-90/,49
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4137127486510367,0.89599985,0.6925745,0.55602694,10.354165732860563,0.647621718422561,0.058840429111107,0.0527240159150488,0.0532552264495403,0.99849844,1.3616503477096558,0.5009217637794723,0.2529345997717975,2.517999284101878,0.0907241236215151,0.1504734858389898,0.0082182894535881,0.4101341562158722,2.737858910575813,3.2269086399528306,0.0057121388886448,0.021608243,0.021019108833387,0.0222356308390651,-0.008821508,-0.011203844027708,-0.0063810744053232,0.056669764,0.346646909479633,0.5420258,0.9984839,5.1634645,6.161948,reassess-runs_evidential_xc50,swift-sky-97,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_43_swift-sky-97,43.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_43_swift-sky-97/,50
evidential,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4138985866587941,0.8958579,0.6942083,0.55752945,10.383107513189316,0.6492862823733242,0.0593497896813527,0.0531052376669203,0.0536416542090104,1.0041094,1.361304521560669,0.5016644554562947,0.2533094860180934,2.516452051730621,0.0921842260129493,0.1401112164222639,0.0081159301067091,0.4119132178336089,2.76017938786201,3.250031454398245,0.0060766255726808,0.020557294,0.0200013278656238,0.0211263668717138,-0.01366205,-0.0159462458583617,-0.0113120835642937,0.051556114,0.277967944563032,0.5671761,1.0040929,5.291183,6.2952757,reassess-runs_evidential_xc50,glad-glitter-90,20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_45_glad-glitter-90,45.0,scaffold_cluster_evidential,papyrus/xc50/all/reassess-runs_evidential_xc50/20250207-papyrus_xc50_evidential_scaffold_cluster_ankh-large_ecfp2048_45_glad-glitter-90/,51
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3676651792512879,0.9305212,0.7293983,0.6002469,10.898341238498688,0.6096401489297931,0.097306255998724,0.0883055421019858,0.0891975172747331,0.74154305,1.5157310123545311,0.5268343084865761,0.2659595565145917,2.730579792168613,0.1638935011263285,0.2590616825717555,0.0076907618331348,0.0040351509086586,1.3499201376223624,1.2962124031789817,0.0058787163810857,1.1032821,1.0722153438179085,1.1371941204548,-0.058606926,-0.0756171985279345,-0.0415639432956079,0.45468757,0.740281833961682,0.5050255,0.705858,0.20846625,0.9143242,reassess-runs_ensemble_mcdp_xc50,smart-dragon-37,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_smart-dragon-37,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_smart-dragon-37/,42
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3698178304784446,0.928936,0.72783375,0.60045385,10.872286558151243,0.6124206530631174,0.0948473330986881,0.0860506469245139,0.0869198453782969,0.7465074,1.5273430459533464,0.5263332160497056,0.265696344564057,2.739755139881385,0.1598916224546016,0.2680948873850525,0.0079557505758408,0.0048183121348229,1.3532347024452305,1.3122261203819208,0.0057863703854968,1.0766681,1.0469565451565763,1.106179906842598,-0.06911953,-0.0860891361358022,-0.0521332974405064,0.386688,0.6720952317461851,0.5595673,0.70855004,0.22297361,0.9315237,reassess-runs_ensemble_mcdp_xc50,magic-grass-49,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_magic-grass-49,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_magic-grass-49/,43
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3680783788200894,0.93021715,0.72872454,0.60273886,10.881143063306808,0.6103213070795875,0.1059324656447273,0.0949768214211582,0.0959361832536952,0.7213344,1.594139655999809,0.5300773565157129,0.2675703177614042,2.7884732000010577,0.1418567266085422,0.256638870671845,0.0078821776463984,0.0067953653603177,1.3641988006400372,1.285442238998861,0.0057845262258119,1.1522425,1.1202972677933725,1.1862334810973094,-0.072306074,-0.0892367123828376,-0.054726794345423,0.3932468,0.7541402217414146,0.56788516,0.6853454,0.21854016,0.9038856,reassess-runs_ensemble_mcdp_xc50,robust-elevator-52,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_robust-elevator-52,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_robust-elevator-52/,44
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3728700855611748,0.9266836,0.72429544,0.5993619,10.817936807870865,0.6149667793795438,0.0794372258635216,0.0716481007403307,0.072371818929627,0.75445014,1.485444683007843,0.522959599995703,0.2640018889506453,2.70565833964668,0.1342266379900395,0.2330825896041946,0.0078843223397699,0.0278094251892619,1.353332272809166,1.3850120577745144,0.0059893533010582,0.9308528,0.9051246297215833,0.9598672743753056,-0.07424412,-0.0897170073753839,-0.058485304649664,0.3649637,0.6259232098625207,0.5581227,0.72563916,0.26663968,0.9922788,reassess-runs_ensemble_mcdp_xc50,dulcet-snowflake-33,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_dulcet-snowflake-33,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_dulcet-snowflake-33/,45
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3763014429157791,0.924145,0.72214437,0.595489,10.781875997781754,0.6163553948146038,0.0877720058101946,0.079414654397011,0.0802168226232434,0.749672,1.500770705527823,0.521785852765847,0.2634051100320941,2.7077600300224622,0.1574240706976281,0.2532364328283178,0.0076850848680497,0.0155228518434007,1.347121835367725,1.3424491735261612,0.0059581658485651,1.0053732,0.9759710136607164,1.0381224312247517,-0.06333135,-0.0798856310531134,-0.0473932501456606,0.38526627,0.7056258537833937,0.5480735,0.71363807,0.24250324,0.9561413,reassess-runs_ensemble_mcdp_xc50,apricot-glitter-34,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_apricot-glitter-34,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_apricot-glitter-34/,46
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3771022144482053,0.9235515,0.72279495,0.5894909,10.792303830385208,0.6183614721188367,0.0911558864983935,0.0818605133882239,0.0826873872608322,0.7358309,1.5151631848693845,0.5233205386306986,0.264177065350045,2.721939487523347,0.1416636981539007,0.2463637071110466,0.0079635621402212,0.0158560712617561,1.3502763153308073,1.3457057230960232,0.0058409430003778,1.0020865,0.9744204849860906,1.0320609548002948,-0.08557221,-0.1021842939870124,-0.0690967433956453,0.35478055,0.6024469589239341,0.576954,0.704719,0.25219628,0.95691526,reassess-runs_ensemble_mcdp_xc50,earthy-dew-43,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_earthy-dew-43,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_earthy-dew-43/,47
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.354320735056986,0.94028854,0.7360273,0.60382557,10.99461391568184,0.6008271025857165,0.0974256069840544,0.087904933231855,0.0887928618503586,0.73176426,1.537536883922558,0.5332984989314955,0.2692116513226674,2.781319822399903,0.1489138678994284,0.233542111085307,0.007766703179147,0.0035125655148517,1.3639858673418297,1.3141439755346471,0.0059957862668175,1.0932785,1.064182368662694,1.1247174093564938,-0.07824686,-0.0950219750250227,-0.0610728407963251,0.43341976,0.6856762404040722,0.53179884,0.70232075,0.22245201,0.92477274,reassess-runs_ensemble_mcdp_xc50,tough-flower-23,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_tough-flower-23,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_tough-flower-23/,48
mcdropout,PCM,xc50,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3843173855316534,0.918187,0.71695536,0.5874648,10.707540065050123,0.6235359792971156,0.1026828455936745,0.092478378191379,0.0934125032236151,0.70437723,1.5368807203019874,0.5212589454202643,0.2631243430819274,2.738718297867624,0.1451712906530101,0.2381647123613839,0.0074063134525581,0.0071846269277176,1.3405259200665065,1.3026903617649368,0.0058752104252915,1.0692341,1.0403094851403545,1.1008279611903649,-0.079657815,-0.0964393310261388,-0.0625371194080313,0.40919146,0.6782025205992148,0.5363455,0.6736683,0.24155487,0.9152232,reassess-runs_ensemble_mcdp_xc50,wise-fog-45,20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_wise-fog-45,,scaffold_cluster_mcdropout,papyrus/xc50/all/reassess-runs_ensemble_mcdp_xc50/20240625-papyrus_xc50_mcdropout_scaffold_cluster_ankh-large_ecfp2048_wise-fog-45/,49
